,Open_x,High_x,Low_x,Close_x,Volume_x,Dividends_x,Stock Splits_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
1090,19327.2,19410.5,19196.1,19252,2156059100,0,0,3,10,56,7,36,8,12,48,1,10,74,35,0,0,0,0,0,0,0,0,2023,6,7,0,2,2,158,23,3,0,0.587785,-0.809017,0,1,1,9,0.951057,0.309017,-0.866025,-0.5,9,3,-0.951057,-0.309017,1,6.12323e-17,3,1,-0.587785,0.809017,-0.5,-0.866025,6,2,0.587785,-0.809017,1.22465e-16,-1,6,2,0.587785,-0.809017,1.22465e-16,-1,8,0,-0.587785,0.809017,-0.5,0.866025,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,5,1,2,2,6,0,3,0,6,4,2,0,2,1,5,4,4,0,7,1,10,8,3,0,4,0,8,7,7,0,8,0,4,3,5
208,27636.3,27750.9,27547.8,27688.6,1316670900,0,0,2,4,20,3,24,10,4,42,0,0,96,28,0,0,0,0,0,0,0,0,2019,11,6,0,2,4,310,45,2,0,-0.587785,-0.809017,0,1,0,8,0.951057,-0.309017,-0.5,-0.866025,3,5,-0.951057,0.309017,0.866025,0.5,1,1,0.587785,0.809017,-0.5,-0.866025,4,0,1.22465e-16,-1,0.5,0.866025,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,7,2,0,1,1.22465e-16,-1,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,9,1,11,8,2,0,1,0,0,3,6,0,9,1,11,6,5,0,11,1,9,2,10,0,0,0,1,3,8,0,0,0,1,5,4
428,23537.8,23590.4,23225.3,23311.1,1913657500,0,0,0,30,13,8,31,2,7,16,3,33,40,8,0,0,0,0,0,0,0,0,2020,9,24,0,3,3,268,39,0,0,0.951057,0.309017,0,1,5,2,-0.587785,-0.809017,1.22465e-16,-1,2,1,0.587785,0.809017,-0.5,0.866025,4,0,-0.951057,-0.309017,0.5,-0.866025,5,4,-0.587785,-0.809017,0,1,2,3,0.587785,0.809017,1,6.12323e-17,5,6,-0.587785,-0.809017,-0.866025,0.5,2,8,0.587785,0.809017,-0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,2,0,7,3,9,0,6,1,8,8,1,0,5,0,10,5,9,0,10,0,5,6,11,0,8,1,6,4,0,0,4,1,3,6,0
1346,17906.4,18032.7,17789.6,18027.7,2716259500,0,0,4,28,43,4,17,6,11,35,4,24,11,27,0,0,0,0,0,0,0,0,2024,6,24,0,0,2,176,26,4,0,0,1,0,1,4,8,1.22465e-16,-1,-0.5,-0.866025,7,4,0,1,0,1,2,0,1.22465e-16,-1,0.5,-0.866025,2,11,0.587785,0.809017,-1,-1.83697e-16,4,8,1.22465e-16,-1,-0.5,-0.866025,7,4,0,1,0.866025,0.5,5,10,-0.587785,-0.809017,0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,9,0,3,7,0,0,1,1,5,1,11,0,9,0,8,7,1,0,11,0,6,9,0,0,0,1,10,0,9,0,0,1,2,0,11
462,26515.1,26530.5,26339.9,26415.1,2394565600,0,0,4,43,27,4,1,2,7,18,4,43,73,11,0,0,0,0,0,0,0,0,2020,11,17,0,1,4,322,47,4,0,0,1,0,1,7,4,0,1,0,1,4,6,1.22465e-16,-1,0.5,-0.866025,2,0,1.22465e-16,-1,0.5,-0.866025,0,1,0.951057,-0.309017,-0.5,0.866025,2,3,0.587785,0.809017,1,6.12323e-17,5,6,-0.587785,-0.809017,-0.866025,0.5,3,2,-0.951057,0.309017,1.22465e-16,-1,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,7,0,6,3,2,0,8,1,2,8,6,0,10,0,4,5,5,0,5,0,3,6,10,0,6,1,7,4,8,0,3,1,5,6,4
58,28663.2,28816.6,28558.8,28775.2,1582079600,0,0,4,43,27,4,18,5,10,0,4,43,62,16,0,0,0,0,0,0,0,0,2019,3,28,0,3,1,87,13,4,0,0,1,0,1,7,4,0,1,0,1,4,6,1.22465e-16,-1,0.5,-0.866025,2,0,1.22465e-16,-1,0.5,-0.866025,3,2,-0.951057,0.309017,1.22465e-16,-1,4,1,1.22465e-16,-1,-0.5,0.866025,7,1,0,1,1.22465e-16,-1,0,0,0.951057,-0.309017,0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,7,0,2,4,11,0,8,1,6,2,0,0,10,0,5,3,11,0,5,0,10,3,9,0,6,1,8,6,1,0,3,1,4,4,1
367,24468.2,24598.6,24271.8,24427.2,1892323300,0,0,4,47,29,4,5,2,7,23,4,44,35,23,0,0,0,0,0,0,0,0,2020,6,30,0,1,2,182,27,4,0,0,1,0,1,7,10,0,1,0.866025,-0.5,4,11,1.22465e-16,-1,-1,-1.83697e-16,2,0,1.22465e-16,-1,0.5,-0.866025,0,11,0.951057,-0.309017,-1,-1.83697e-16,2,3,0.587785,0.809017,1,6.12323e-17,5,6,-0.587785,-0.809017,-0.866025,0.5,3,10,-0.951057,0.309017,0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,0,0,3,3,0,0,11,1,5,8,11,0,1,0,8,5,1,0,0,0,6,6,0,0,9,1,10,4,9,0,11,1,2,6,11
575,28438.2,28577.5,28321.3,28557.1,1921124800,0,0,2,19,3,2,4,14,1,20,0,19,116,39,0,0,0,0,0,0,0,0,2021,5,4,0,1,2,124,18,2,0,-0.587785,-0.809017,0,1,3,4,-0.951057,0.309017,0,1,0,6,0.951057,-0.309017,0.5,-0.866025,1,0,0.587785,0.809017,0.5,-0.866025,0,8,0.951057,-0.309017,-0.5,-0.866025,9,0,-0.951057,-0.309017,0.5,0.866025,1,8,0.951057,0.309017,-0.866025,-0.5,3,5,-0.951057,0.309017,0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,7,0,9,9,10,0,8,1,1,0,4,0,10,0,9,9,7,0,5,0,11,7,2,0,6,1,0,1,3,0,3,1,0,1,6
482,26418.9,26436,26127.7,26207.3,2587144400,0,0,2,23,5,2,37,2,7,51,0,20,88,6,0,0,0,0,0,0,0,0,2020,12,15,0,1,4,350,51,2,0,-0.587785,-0.809017,0,1,3,10,-0.951057,0.309017,0.866025,-0.5,0,11,0.951057,-0.309017,-1,-1.83697e-16,1,0,0.587785,0.809017,0.5,-0.866025,6,4,0.587785,-0.809017,0,1,2,3,0.587785,0.809017,1,6.12323e-17,5,6,-0.587785,-0.809017,-0.866025,0.5,8,8,-0.587785,0.809017,-0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,0,0,7,3,9,0,11,1,8,8,1,0,1,0,10,5,9,0,0,0,5,6,11,0,9,1,6,4,0,0,11,1,3,6,0
802,21693.1,22039.6,21558.1,22039.6,1937497800,0,0,4,46,26,5,36,4,0,48,4,46,2,12,0,0,0,0,0,0,0,0,2022,4,1,0,4,2,91,13,4,0,0,1,0,1,7,9,0,1,-0.866025,-0.5,4,3,1.22465e-16,-1,1,6.12323e-17,2,1,1.22465e-16,-1,-0.5,-0.866025,6,2,0.587785,-0.809017,1.22465e-16,-1,3,5,-0.951057,0.309017,0.866025,0.5,0,7,0.951057,-0.309017,-0.5,-0.866025,8,1,-0.587785,0.809017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,5,1,2,8,6,0,3,0,6,3,2,0,2,1,5,6,4,0,7,1,10,2,3,0,4,0,8,3,7,0,8,0,4,5,5
1302,16253.2,16507.6,16206.5,16385.9,3228014900,0,0,2,19,4,3,41,11,5,52,0,19,70,30,0,0,0,0,0,0,0,0,2024,4,18,0,3,2,109,16,2,0,-0.587785,-0.809017,0,1,3,4,-0.951057,0.309017,0,1,0,8,0.951057,-0.309017,-0.5,-0.866025,1,1,0.587785,0.809017,-0.5,-0.866025,6,10,0.587785,-0.809017,0.866025,-0.5,7,9,0,1,0.866025,-0.5,4,9,1.22465e-16,-1,-1,-1.83697e-16,8,11,-0.587785,0.809017,-1,-1.83697e-16,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,7,1,0,0,3,0,8,0,11,9,5,0,10,1,1,1,8,0,5,1,0,0,6,0,6,0,9,8,10,0,3,0,11,9,2
1461,19732.3,20433.7,19695.5,20414.1,3960600000,0,0,2,4,19,2,7,6,11,57,0,0,16,17,0,0,0,0,0,0,0,0,2024,12,9,0,0,4,344,50,2,0,-0.587785,-0.809017,0,1,0,8,0.951057,-0.309017,-0.5,-0.866025,3,4,-0.951057,0.309017,0,1,1,0,0.587785,0.809017,0.5,-0.866025,1,4,0.951057,0.309017,0,1,4,8,1.22465e-16,-1,-0.5,-0.866025,7,4,0,1,0.866025,0.5,9,8,-0.951057,-0.309017,-0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,9,0,7,7,9,0,1,1,8,1,1,0,9,0,10,7,9,0,11,0,5,9,11,0,0,1,6,0,0,0,0,1,3,0,0
1271,16390.9,16651.7,16321.1,16589.4,2880658500,0,0,4,43,28,5,57,11,5,9,4,43,66,32,0,0,0,0,0,0,0,0,2024,3,1,0,4,1,61,9,4,0,0,1,0,1,7,4,0,1,0,1,4,8,1.22465e-16,-1,-0.5,-0.866025,2,1,1.22465e-16,-1,-0.5,-0.866025,9,6,-0.951057,-0.309017,0.5,-0.866025,7,9,0,1,0.866025,-0.5,4,9,1.22465e-16,-1,-1,-1.83697e-16,1,7,0.951057,0.309017,-0.866025,0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,7,1,8,0,1,0,8,0,7,9,9,0,10,1,3,1,0,0,5,1,4,0,1,0,6,0,2,8,11,0,3,0,10,9,9
1050,20146.2,20343.9,20099.5,20331.2,2143238700,0,0,4,42,25,4,11,13,8,54,4,45,22,33,0,0,0,0,0,0,0,0,2023,4,6,0,3,2,96,14,4,0,0,1,0,1,7,2,0,1,1.22465e-16,-1,4,1,1.22465e-16,-1,-0.5,0.866025,2,0,1.22465e-16,-1,0.5,-0.866025,1,10,0.951057,0.309017,0.866025,-0.5,8,3,-0.587785,0.809017,1,6.12323e-17,6,6,0.587785,-0.809017,-0.866025,0.5,9,1,-0.951057,-0.309017,-0.5,0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,2,0,0,3,6,0,6,1,11,8,2,0,5,0,1,5,4,0,10,0,0,6,3,0,8,1,9,4,7,0,4,1,11,6,5
914,18732.4,18905.3,18678.2,18761.7,2793919500,0,0,2,22,0,2,29,0,3,47,0,22,35,2,0,0,0,0,0,0,0,0,2022,9,16,0,4,3,259,37,2,0,-0.587785,-0.809017,0,1,3,9,-0.951057,0.309017,-0.866025,-0.5,0,0,0.951057,-0.309017,0.5,0.866025,1,0,0.587785,0.809017,0.5,-0.866025,4,11,1.22465e-16,-1,-1,-1.83697e-16,0,6,0.951057,-0.309017,0.5,-0.866025,3,3,-0.951057,0.309017,0,1,7,10,0,1,0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,5,0,3,6,0,0,3,1,5,5,11,0,2,0,8,2,1,0,7,0,6,4,0,0,4,1,10,2,9,0,8,1,2,8,11
292,25285.7,25578.6,24979,25392.5,3225661100,0,0,2,19,4,3,26,7,2,46,0,19,87,22,0,0,0,0,0,0,0,0,2020,3,10,0,1,1,70,11,2,0,-0.587785,-0.809017,0,1,3,4,-0.951057,0.309017,0,1,0,8,0.951057,-0.309017,-0.5,-0.866025,1,1,0.587785,0.809017,-0.5,-0.866025,4,3,1.22465e-16,-1,1,6.12323e-17,5,4,-0.587785,-0.809017,0,1,2,5,0.587785,0.809017,0.5,-0.866025,7,9,0,1,-0.866025,-0.5,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,7,1,4,5,5,0,8,0,10,6,3,0,10,1,6,8,2,0,5,1,8,5,7,0,6,0,5,5,4,0,3,0,7,2,8
1415,22484,22484,21442.2,22113.5,4942180900,0,0,0,31,15,8,37,6,11,51,3,31,4,20,0,0,0,0,0,0,0,0,2024,10,3,0,3,4,277,40,0,0,0.951057,0.309017,0,1,5,4,-0.587785,-0.809017,0,1,2,6,0.587785,0.809017,0.5,-0.866025,4,0,-0.951057,-0.309017,0.5,-0.866025,6,4,0.587785,-0.809017,0,1,4,8,1.22465e-16,-1,-0.5,-0.866025,7,4,0,1,0.866025,0.5,8,8,-0.587785,0.809017,-0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,7,0,7,7,9,0,8,1,8,1,1,0,10,0,10,7,9,0,5,0,5,9,11,0,6,1,6,0,0,0,3,1,3,0,0
1212,16919.1,16941.9,16617,16646.1,2476132300,0,0,3,10,56,7,38,8,12,51,1,10,5,26,0,0,0,0,0,0,0,0,2023,12,4,0,0,4,338,49,3,0,0.587785,-0.809017,0,1,1,9,0.951057,0.309017,-0.866025,-0.5,9,3,-0.951057,-0.309017,1,6.12323e-17,3,1,-0.587785,0.809017,-0.5,-0.866025,6,5,0.587785,-0.809017,0.866025,0.5,6,2,0.587785,-0.809017,1.22465e-16,-1,8,0,-0.587785,0.809017,-0.5,0.866025,8,8,-0.587785,0.809017,-0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,5,1,10,2,9,0,3,0,4,4,1,0,2,1,7,4,9,0,7,1,2,8,11,0,4,0,3,7,0,0,8,0,6,3,0
903,19589.8,20173,19564.8,19954.4,2783305100,0,0,3,11,59,6,49,0,3,36,1,8,109,2,0,0,0,0,0,0,0,0,2022,8,31,0,2,3,243,35,3,0,0.587785,-0.809017,0,1,1,10,0.951057,0.309017,0.866025,-0.5,9,11,-0.951057,-0.309017,-1,-1.83697e-16,3,0,-0.587785,0.809017,0.5,-0.866025,8,1,-0.587785,0.809017,-0.5,0.866025,0,6,0.951057,-0.309017,0.5,-0.866025,3,3,-0.951057,0.309017,0,1,6,2,0.587785,-0.809017,1.22465e-16,-1,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,0,0,6,6,2,0,11,1,2,5,6,0,1,0,4,2,5,0,0,0,3,4,10,0,9,1,7,2,8,0,11,1,5,8,4
772,24633.7,24763.4,24284.5,24327.7,1677848400,0,0,2,20,5,3,20,4,0,4,0,18,89,13,0,0,0,0,0,0,0,0,2022,2,18,0,4,1,49,7,2,0,-0.587785,-0.809017,0,1,3,5,-0.951057,0.309017,0.866025,0.5,0,11,0.951057,-0.309017,-1,-1.83697e-16,1,1,0.587785,0.809017,-0.5,-0.866025,3,5,-0.951057,0.309017,0.866025,0.5,3,5,-0.951057,0.309017,0.866025,0.5,0,7,0.951057,-0.309017,-0.5,-0.866025,0,8,0.951057,-0.309017,-0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,10,1,10,8,9,0,4,0,4,3,1,0,7,1,7,6,9,0,2,1,2,2,11,0,3,0,3,3,0,0,6,0,6,5,0
233,26410.1,26660,26364.4,26645.4,1409589200,0,0,2,18,0,3,7,10,4,56,0,21,112,31,0,0,0,0,0,0,0,0,2019,12,11,0,2,4,345,50,2,0,-0.587785,-0.809017,0,1,3,2,-0.951057,0.309017,1.22465e-16,-1,0,0,0.951057,-0.309017,0.5,0.866025,1,1,0.587785,0.809017,-0.5,-0.866025,1,4,0.951057,0.309017,0,1,7,5,0,1,0.866025,0.5,4,7,1.22465e-16,-1,-0.5,-0.866025,9,6,-0.951057,-0.309017,0.5,-0.866025,0,0,1.22465e-16,-1,-1,-1.83697e-16,0,0,0.587785,0.809017,-0.5,0.866025,0,0,-0.587785,0.809017,1,6.12323e-17,0,0,0.951057,0.309017,0.866025,-0.5,0,0,-0.587785,-0.809017,1.22465e-16,-1,0,0,-0.951057,-0.309017,-1,-1.83697e-16,0,0,0,1,0.866025,-0.5,0,0,0.587785,-0.809017,-0.866025,-0.5,0,2,1,7,8,8,0,6,0,8,3,7,0,5,1,10,6,3,0,10,1,5,2,4,0,8,0,6,3,2,0,4,0,3,5,10
